appid,age_year,max_discount,mean_discount,n_observations,median_sale_price,title,initial_price,primary_genre,developer_tier,price_tier,review_score,log_ownership,is_multiplayer,has_controller_support,achievements_total,buyer_value_at_age
393420,1,65,29.375,8,18.74,Hurtworld,24.99,Simulation,Mid-tier,Mid,0.7605465854523188,5.875061842450624,1,0,0,0.7498999599839936
393420,2,60,28.333333333333332,6,18.74,Hurtworld,24.99,Simulation,Mid-tier,Mid,0.7605465854523188,5.875061842450624,1,0,0,0.7498999599839936
393420,3,55,25.625,8,18.74,Hurtworld,24.99,Simulation,Mid-tier,Mid,0.7605465854523188,5.875061842450624,1,0,0,0.7498999599839936
393420,4,65,30.0,10,18.74,Hurtworld,24.99,Simulation,Mid-tier,Mid,0.7605465854523188,5.875061842450624,1,0,0,0.7498999599839936
393420,5,60,30.0,8,17.49,Hurtworld,24.99,Simulation,Mid-tier,Mid,0.7605465854523188,5.875061842450624,1,0,0,0.6998799519807923
393420,6,65,32.5,2,16.865,Hurtworld,24.99,Simulation,Mid-tier,Mid,0.7605465854523188,5.875061842450624,1,0,0,0.6748699479791916
393430,0,40,16.31578947368421,19,14.99,Ice Lakes,14.99,Simulation,Mid-tier,Mid,0.8595848595848596,5.54406928518988,1,0,60,1.0
393430,1,60,23.75,16,11.99,Ice Lakes,14.99,Simulation,Mid-tier,Mid,0.8595848595848596,5.54406928518988,1,0,60,0.799866577718479
393430,2,50,22.142857142857142,14,11.99,Ice Lakes,14.99,Simulation,Mid-tier,Mid,0.8595848595848596,5.54406928518988,1,0,60,0.799866577718479
393430,3,50,24.166666666666668,12,11.99,Ice Lakes,14.99,Simulation,Mid-tier,Mid,0.8595848595848596,5.54406928518988,1,0,60,0.799866577718479
393430,4,75,35.5,10,10.865,Ice Lakes,14.99,Simulation,Mid-tier,Mid,0.8595848595848596,5.54406928518988,1,0,60,0.7248165443629087
393430,5,75,34.61538461538461,13,3.74,Ice Lakes,14.99,Simulation,Mid-tier,Mid,0.8595848595848596,5.54406928518988,1,0,60,0.24949966644429622
393430,6,75,37.5,10,9.365,Ice Lakes,14.99,Simulation,Mid-tier,Mid,0.8595848595848596,5.54406928518988,1,0,60,0.624749833222148
393430,7,75,37.5,10,9.365,Ice Lakes,14.99,Simulation,Mid-tier,Mid,0.8595848595848596,5.54406928518988,1,0,60,0.624749833222148
393430,8,75,37.5,16,9.365,Ice Lakes,14.99,Simulation,Mid-tier,Mid,0.8595848595848596,5.54406928518988,1,0,60,0.624749833222148
393430,9,75,37.5,12,9.365,Ice Lakes,14.99,Simulation,Mid-tier,Mid,0.8595848595848596,5.54406928518988,1,0,60,0.624749833222148
393430,10,75,75.0,1,3.74,Ice Lakes,14.99,Simulation,Mid-tier,Mid,0.8595848595848596,5.54406928518988,1,0,60,0.24949966644429622
394230,0,75,18.19047619047619,21,59.99,Battleborn,0.0,Action,Mid-tier,Free,0.6268257560172804,5.875061842450624,1,1,60,1.0
394310,0,75,15.714285714285714,21,9.99,Punch Club,9.99,Strategy,Mid-tier,Mid,0.8045243619489559,6.176091548585239,0,0,47,1.0
394310,1,75,27.75,12,8.34,Punch Club,9.99,Strategy,Mid-tier,Mid,0.8045243619489559,6.176091548585239,0,0,47,0.8348348348348348
394310,2,51,25.071428571428573,14,7.49,Punch Club,9.99,Strategy,Mid-tier,Mid,0.8045243619489559,6.176091548585239,0,0,47,0.7497497497497497
394310,3,50,25.0,14,7.49,Punch Club,9.99,Strategy,Mid-tier,Mid,0.8045243619489559,6.176091548585239,0,0,47,0.7497497497497497
394310,4,75,35.3125,16,7.49,Punch Club,9.99,Strategy,Mid-tier,Mid,0.8045243619489559,6.176091548585239,0,0,47,0.7497497497497497
394310,5,75,33.4,20,7.49,Punch Club,9.99,Strategy,Mid-tier,Mid,0.8045243619489559,6.176091548585239,0,0,47,0.7497497497497497
394310,6,80,38.4375,16,6.24,Punch Club,9.99,Strategy,Mid-tier,Mid,0.8045243619489559,6.176091548585239,0,0,47,0.6246246246246246
394310,7,80,38.125,24,6.24,Punch Club,9.99,Strategy,Mid-tier,Mid,0.8045243619489559,6.176091548585239,0,0,47,0.6246246246246246
394310,8,80,38.75,24,6.24,Punch Club,9.99,Strategy,Mid-tier,Mid,0.8045243619489559,6.176091548585239,0,0,47,0.6246246246246246
394310,9,80,42.35294117647059,17,1.99,Punch Club,9.99,Strategy,Mid-tier,Mid,0.8045243619489559,6.176091548585239,0,0,47,0.1991991991991992
394310,10,80,40.0,8,5.99,Punch Club,9.99,Strategy,Mid-tier,Mid,0.8045243619489559,6.176091548585239,0,0,47,0.5995995995995996
394360,0,40,13.0625,16,37.99,Hearts of Iron IV,49.99,Strategy,Mid-tier,Premium,0.9028985986615068,6.875061321297627,1,0,273,0.7599519903980796
394360,1,60,28.88888888888889,18,29.990000000000002,Hearts of Iron IV,49.99,Strategy,Mid-tier,Premium,0.9028985986615068,6.875061321297627,1,0,273,0.5999199839967994
394360,2,60,32.30769230769231,13,15.99,Hearts of Iron IV,49.99,Strategy,Mid-tier,Premium,0.9028985986615068,6.875061321297627,1,0,273,0.3198639727945589
394360,3,75,32.0,18,27.990000000000002,Hearts of Iron IV,49.99,Strategy,Mid-tier,Premium,0.9028985986615068,6.875061321297627,1,0,273,0.5599119823964793
394360,4,75,33.333333333333336,18,24.990000000000002,Hearts of Iron IV,49.99,Strategy,Mid-tier,Premium,0.9028985986615068,6.875061321297627,1,0,273,0.4998999799959992
394360,5,75,35.294117647058826,17,9.99,Hearts of Iron IV,49.99,Strategy,Mid-tier,Premium,0.9028985986615068,6.875061321297627,1,0,273,0.1998399679935987
394360,6,75,28.61111111111111,18,39.99,Hearts of Iron IV,49.99,Strategy,Mid-tier,Premium,0.9028985986615068,6.875061321297627,1,0,273,0.7999599919983997
394360,7,80,34.24,25,39.99,Hearts of Iron IV,49.99,Strategy,Mid-tier,Premium,0.9028985986615068,6.875061321297627,1,0,273,0.7999599919983997
394360,8,70,35.0,18,32.49,Hearts of Iron IV,49.99,Strategy,Mid-tier,Premium,0.9028985986615068,6.875061321297627,1,0,273,0.6499299859971994
394360,9,70,37.69230769230769,13,14.99,Hearts of Iron IV,49.99,Strategy,Mid-tier,Premium,0.9028985986615068,6.875061321297627,1,0,273,0.2998599719943989
394510,0,60,21.666666666666668,6,16.99,HELLDIVERS™ Dive Harder Edition,19.99,Action,Mid-tier,Mid,0.9040055666485145,6.5440681684343955,1,0,39,0.8499249624812406
394510,1,60,26.0,10,14.989999999999998,HELLDIVERS™ Dive Harder Edition,19.99,Action,Mid-tier,Mid,0.9040055666485145,6.5440681684343955,1,0,39,0.7498749374687343
394510,2,50,25.0,12,14.989999999999998,HELLDIVERS™ Dive Harder Edition,19.99,Action,Mid-tier,Mid,0.9040055666485145,6.5440681684343955,1,0,39,0.7498749374687343
394510,3,50,25.0,14,14.989999999999998,HELLDIVERS™ Dive Harder Edition,19.99,Action,Mid-tier,Mid,0.9040055666485145,6.5440681684343955,1,0,39,0.7498749374687343
394510,4,50,25.0,8,14.989999999999998,HELLDIVERS™ Dive Harder Edition,19.99,Action,Mid-tier,Mid,0.9040055666485145,6.5440681684343955,1,0,39,0.7498749374687343
394510,5,50,25.0,12,14.989999999999998,HELLDIVERS™ Dive Harder Edition,19.99,Action,Mid-tier,Mid,0.9040055666485145,6.5440681684343955,1,0,39,0.7498749374687343
394510,6,75,35.416666666666664,12,14.989999999999998,HELLDIVERS™ Dive Harder Edition,19.99,Action,Mid-tier,Mid,0.9040055666485145,6.5440681684343955,1,0,39,0.7498749374687343
394510,7,75,37.5,12,12.489999999999998,HELLDIVERS™ Dive Harder Edition,19.99,Action,Mid-tier,Mid,0.9040055666485145,6.5440681684343955,1,0,39,0.6248124062031015
394510,8,80,42.72727272727273,11,4.99,HELLDIVERS™ Dive Harder Edition,19.99,Action,Mid-tier,Mid,0.9040055666485145,6.5440681684343955,1,0,39,0.24962481240620313
394510,9,80,37.333333333333336,15,19.99,HELLDIVERS™ Dive Harder Edition,19.99,Action,Mid-tier,Mid,0.9040055666485145,6.5440681684343955,1,0,39,1.0
394510,10,80,40.0,6,11.989999999999998,HELLDIVERS™ Dive Harder Edition,19.99,Action,Mid-tier,Mid,0.9040055666485145,6.5440681684343955,1,0,39,0.599799899949975
394690,0,50,20.0,15,13.99,Tower Unite,19.99,Racing,Mid-tier,Mid,0.897993079584775,5.875061842450624,1,1,651,0.6998499249624813
394870,0,51,20.384615384615383,13,0.99,Office Battle,0.99,Violent,Mid-tier,Budget,0.7453027139874739,5.54406928518988,0,0,15,1.0
394870,1,51,25.5,20,0.74,Office Battle,0.99,Violent,Mid-tier,Budget,0.7453027139874739,5.54406928518988,0,0,15,0.7474747474747475
394870,2,51,25.5,18,0.74,Office Battle,0.99,Violent,Mid-tier,Budget,0.7453027139874739,5.54406928518988,0,0,15,0.7474747474747475
394870,3,51,25.5,18,0.74,Office Battle,0.99,Violent,Mid-tier,Budget,0.7453027139874739,5.54406928518988,0,0,15,0.7474747474747475
394870,4,51,27.2,15,0.49,Office Battle,0.99,Violent,Mid-tier,Budget,0.7453027139874739,5.54406928518988,0,0,15,0.494949494949495
394870,5,51,24.0,17,0.99,Office Battle,0.99,Violent,Mid-tier,Budget,0.7453027139874739,5.54406928518988,0,0,15,1.0
394870,6,51,27.46153846153846,13,0.49,Office Battle,0.99,Violent,Mid-tier,Budget,0.7453027139874739,5.54406928518988,0,0,15,0.494949494949495
394870,7,72,30.545454545454547,11,0.99,Office Battle,0.99,Violent,Mid-tier,Budget,0.7453027139874739,5.54406928518988,0,0,15,1.0
394870,8,51,25.5,4,0.74,Office Battle,0.99,Violent,Mid-tier,Budget,0.7453027139874739,5.54406928518988,0,0,15,0.7474747474747475
394870,9,51,27.818181818181817,11,0.49,Office Battle,0.99,Violent,Mid-tier,Budget,0.7453027139874739,5.54406928518988,0,0,15,0.494949494949495
394870,10,51,22.666666666666668,9,0.99,Office Battle,0.99,Violent,Mid-tier,Budget,0.7453027139874739,5.54406928518988,0,0,15,1.0
394970,0,30,10.0,9,9.99,DEADBOLT,9.99,Indie,Mid-tier,Mid,0.9589458587307279,5.54406928518988,0,0,24,1.0
394970,1,40,18.75,8,8.49,DEADBOLT,9.99,Indie,Mid-tier,Mid,0.9589458587307279,5.54406928518988,0,0,24,0.8498498498498499
394970,2,60,25.5,10,7.99,DEADBOLT,9.99,Indie,Mid-tier,Mid,0.9589458587307279,5.54406928518988,0,0,24,0.7997997997997998
394970,3,75,31.25,4,7.49,DEADBOLT,9.99,Indie,Mid-tier,Mid,0.9589458587307279,5.54406928518988,0,0,24,0.7497497497497497
394970,4,75,32.5,6,6.99,DEADBOLT,9.99,Indie,Mid-tier,Mid,0.9589458587307279,5.54406928518988,0,0,24,0.6996996996996997
394970,5,75,37.5,10,6.24,DEADBOLT,9.99,Indie,Mid-tier,Mid,0.9589458587307279,5.54406928518988,0,0,24,0.6246246246246246
394970,6,75,37.5,2,6.24,DEADBOLT,9.99,Indie,Mid-tier,Mid,0.9589458587307279,5.54406928518988,0,0,24,0.6246246246246246
394970,7,75,37.5,4,6.24,DEADBOLT,9.99,Indie,Mid-tier,Mid,0.9589458587307279,5.54406928518988,0,0,24,0.6246246246246246
394970,8,75,37.5,8,6.24,DEADBOLT,9.99,Indie,Mid-tier,Mid,0.9589458587307279,5.54406928518988,0,0,24,0.6246246246246246
394970,9,75,37.5,2,6.24,DEADBOLT,9.99,Indie,Mid-tier,Mid,0.9589458587307279,5.54406928518988,0,0,24,0.6246246246246246
394970,10,75,37.5,2,6.24,DEADBOLT,9.99,Indie,Mid-tier,Mid,0.9589458587307279,5.54406928518988,0,0,24,0.6246246246246246
395170,0,80,18.454545454545453,22,4.74,DISTRAINT: Deluxe Edition,4.99,Casual,Mid-tier,Budget,0.9314433799277525,6.5440681684343955,0,1,16,0.9498997995991983
395170,1,86,40.333333333333336,18,2.99,DISTRAINT: Deluxe Edition,4.99,Casual,Mid-tier,Budget,0.9314433799277525,6.5440681684343955,0,1,16,0.5991983967935872
395170,2,83,40.45,20,2.99,DISTRAINT: Deluxe Edition,4.99,Casual,Mid-tier,Budget,0.9314433799277525,6.5440681684343955,0,1,16,0.5991983967935872
395170,3,90,41.7,20,2.99,DISTRAINT: Deluxe Edition,4.99,Casual,Mid-tier,Budget,0.9314433799277525,6.5440681684343955,0,1,16,0.5991983967935872
395170,4,83,41.5,22,2.915,DISTRAINT: Deluxe Edition,4.99,Casual,Mid-tier,Budget,0.9314433799277525,6.5440681684343955,0,1,16,0.5841683366733467
395170,5,83,41.5,22,2.915,DISTRAINT: Deluxe Edition,4.99,Casual,Mid-tier,Budget,0.9314433799277525,6.5440681684343955,0,1,16,0.5841683366733467
395170,6,89,42.40909090909091,22,2.965,DISTRAINT: Deluxe Edition,4.99,Casual,Mid-tier,Budget,0.9314433799277525,6.5440681684343955,0,1,16,0.594188376753507
395170,7,85,41.6,20,2.915,DISTRAINT: Deluxe Edition,4.99,Casual,Mid-tier,Budget,0.9314433799277525,6.5440681684343955,0,1,16,0.5841683366733467
395170,8,86,45.333333333333336,24,0.84,DISTRAINT: Deluxe Edition,4.99,Casual,Mid-tier,Budget,0.9314433799277525,6.5440681684343955,0,1,16,0.16833667334669336
395170,9,86,43.0,18,2.84,DISTRAINT: Deluxe Edition,4.99,Casual,Mid-tier,Budget,0.9314433799277525,6.5440681684343955,0,1,16,0.5691382765531061
395170,10,86,39.09090909090909,11,4.99,DISTRAINT: Deluxe Edition,4.99,Casual,Mid-tier,Budget,0.9314433799277525,6.5440681684343955,0,1,16,1.0
395200,0,50,16.153846153846153,13,9.99,Ben and Ed,9.99,Indie,Mid-tier,Mid,0.8293768545994066,5.54406928518988,0,0,19,1.0
395200,1,60,25.0,10,8.49,Ben and Ed,9.99,Indie,Mid-tier,Mid,0.8293768545994066,5.54406928518988,0,0,19,0.8498498498498499
395200,2,60,28.0,10,7.49,Ben and Ed,9.99,Indie,Mid-tier,Mid,0.8293768545994066,5.54406928518988,0,0,19,0.7497497497497497
395200,3,60,30.0,10,6.99,Ben and Ed,9.99,Indie,Mid-tier,Mid,0.8293768545994066,5.54406928518988,0,0,19,0.6996996996996997
395200,4,60,29.166666666666668,12,7.49,Ben and Ed,9.99,Indie,Mid-tier,Mid,0.8293768545994066,5.54406928518988,0,0,19,0.7497497497497497
395200,5,70,31.0,10,7.49,Ben and Ed,9.99,Indie,Mid-tier,Mid,0.8293768545994066,5.54406928518988,0,0,19,0.7497497497497497
395200,6,70,33.125,8,6.99,Ben and Ed,9.99,Indie,Mid-tier,Mid,0.8293768545994066,5.54406928518988,0,0,19,0.6996996996996997
395200,7,80,35.0,8,6.99,Ben and Ed,9.99,Indie,Mid-tier,Mid,0.8293768545994066,5.54406928518988,0,0,19,0.6996996996996997
395200,8,85,37.5,8,6.99,Ben and Ed,9.99,Indie,Mid-tier,Mid,0.8293768545994066,5.54406928518988,0,0,19,0.6996996996996997
395200,9,90,41.0,10,5.99,Ben and Ed,9.99,Indie,Mid-tier,Mid,0.8293768545994066,5.54406928518988,0,0,19,0.5995995995995996
395200,10,80,40.0,4,5.99,Ben and Ed,9.99,Indie,Mid-tier,Mid,0.8293768545994066,5.54406928518988,0,0,19,0.5995995995995996
396160,0,95,39.21212121212121,33,1.99,Secret Of Magia,1.99,RPG,Mid-tier,Budget,0.5335335335335335,5.875061842450624,0,1,5,1.0
396160,1,75,39.0,25,0.49,Secret Of Magia,1.99,RPG,Mid-tier,Budget,0.5335335335335335,5.875061842450624,0,1,5,0.24623115577889446
396160,2,75,34.61538461538461,13,1.99,Secret Of Magia,1.99,RPG,Mid-tier,Budget,0.5335335335335335,5.875061842450624,0,1,5,1.0
396160,3,75,37.5,12,1.24,Secret Of Magia,1.99,RPG,Mid-tier,Budget,0.5335335335335335,5.875061842450624,0,1,5,0.6231155778894473
396160,4,75,40.0,15,0.49,Secret Of Magia,1.99,RPG,Mid-tier,Budget,0.5335335335335335,5.875061842450624,0,1,5,0.24623115577889446
396160,5,75,35.714285714285715,21,1.99,Secret Of Magia,1.99,RPG,Mid-tier,Budget,0.5335335335335335,5.875061842450624,0,1,5,1.0
396160,6,75,31.2,20,1.5699999999999998,Secret Of Magia,1.99,RPG,Mid-tier,Budget,0.5335335335335335,5.875061842450624,0,1,5,0.7889447236180904
396160,7,67,31.41176470588235,17,1.11,Secret Of Magia,1.99,RPG,Mid-tier,Budget,0.5335335335335335,5.875061842450624,0,1,5,0.5577889447236182
396160,8,72,36.0,16,1.27,Secret Of Magia,1.99,RPG,Mid-tier,Budget,0.5335335335335335,5.875061842450624,0,1,5,0.6381909547738693
396160,9,72,36.0,14,1.27,Secret Of Magia,1.99,RPG,Mid-tier,Budget,0.5335335335335335,5.875061842450624,0,1,5,0.6381909547738693
396160,10,72,36.0,12,1.27,Secret Of Magia,1.99,RPG,Mid-tier,Budget,0.5335335335335335,5.875061842450624,0,1,5,0.6381909547738693
396710,0,34,15.454545454545455,11,14.99,The Adventure Pals,14.99,RPG,Mid-tier,Mid,0.9187946884576098,5.54406928518988,1,1,31,1.0
396710,1,75,32.11764705882353,17,8.99,The Adventure Pals,14.99,RPG,Mid-tier,Mid,0.9187946884576098,5.54406928518988,1,1,31,0.5997331554369579
396710,2,75,30.76923076923077,13,14.99,The Adventure Pals,14.99,RPG,Mid-tier,Mid,0.9187946884576098,5.54406928518988,1,1,31,1.0
396710,3,75,30.928571428571427,14,11.24,The Adventure Pals,14.99,RPG,Mid-tier,Mid,0.9187946884576098,5.54406928518988,1,1,31,0.7498332221480988
396710,4,90,42.5,12,9.365,The Adventure Pals,14.99,RPG,Mid-tier,Mid,0.9187946884576098,5.54406928518988,1,1,31,0.624749833222148
396710,5,80,36.25,12,10.49,The Adventure Pals,14.99,RPG,Mid-tier,Mid,0.9187946884576098,5.54406928518988,1,1,31,0.6997998665777185
396710,6,90,40.0,14,10.115,The Adventure Pals,14.99,RPG,Mid-tier,Mid,0.9187946884576098,5.54406928518988,1,1,31,0.6747831887925284
396710,7,90,40.125,8,10.04,The Adventure Pals,14.99,RPG,Mid-tier,Mid,0.9187946884576098,5.54406928518988,1,1,31,0.6697798532354903
396750,0,50,18.583333333333332,12,26.99,EVERSPACE™,19.99,Indie,Mid-tier,Mid,0.7834210526315789,5.875061842450624,0,1,33,1.0
396750,1,75,34.42857142857143,14,22.49,EVERSPACE™,19.99,Indie,Mid-tier,Mid,0.7834210526315789,5.875061842450624,0,1,33,1.0
396750,2,85,40.833333333333336,18,17.99,EVERSPACE™,19.99,Indie,Mid-tier,Mid,0.7834210526315789,5.875061842450624,0,1,33,0.8999499749874937
396750,3,85,41.5625,16,17.99,EVERSPACE™,19.99,Indie,Mid-tier,Mid,0.7834210526315789,5.875061842450624,0,1,33,0.8999499749874937
396750,4,85,42.5,14,17.24,EVERSPACE™,19.99,Indie,Mid-tier,Mid,0.7834210526315789,5.875061842450624,0,1,33,0.8624312156078039
396750,5,90,38.333333333333336,9,19.99,EVERSPACE™,19.99,Indie,Mid-tier,Mid,0.7834210526315789,5.875061842450624,0,1,33,1.0
396750,6,85,40.9375,16,12.489999999999998,EVERSPACE™,19.99,Indie,Mid-tier,Mid,0.7834210526315789,5.875061842450624,0,1,33,0.6248124062031015
396750,7,95,45.0,18,11.989999999999998,EVERSPACE™,19.99,Indie,Mid-tier,Mid,0.7834210526315789,5.875061842450624,0,1,33,0.599799899949975
396750,8,95,47.22222222222222,18,10.989999999999998,EVERSPACE™,19.99,Indie,Mid-tier,Mid,0.7834210526315789,5.875061842450624,0,1,33,0.5497748874437218
396900,0,50,16.72222222222222,18,28.49,GRIP: Combat Racing,29.99,Racing,Mid-tier,Mid,0.847821762482594,5.54406928518988,1,1,35,0.9499833277759253
396900,1,80,33.86363636363637,22,22.49,GRIP: Combat Racing,29.99,Racing,Mid-tier,Mid,0.847821762482594,5.54406928518988,1,1,35,0.7499166388796266
396900,2,84,41.0,18,17.99,GRIP: Combat Racing,29.99,Racing,Mid-tier,Mid,0.847821762482594,5.54406928518988,1,1,35,0.5998666222074025
396900,3,85,42.357142857142854,14,17.39,GRIP: Combat Racing,29.99,Racing,Mid-tier,Mid,0.847821762482594,5.54406928518988,1,1,35,0.5798599533177726
396900,4,85,42.5,10,17.24,GRIP: Combat Racing,29.99,Racing,Mid-tier,Mid,0.847821762482594,5.54406928518988,1,1,35,0.574858286095365
396900,5,90,43.333333333333336,18,17.24,GRIP: Combat Racing,29.99,Racing,Mid-tier,Mid,0.847821762482594,5.54406928518988,1,1,35,0.574858286095365
396900,6,90,43.75,20,17.24,GRIP: Combat Racing,29.99,Racing,Mid-tier,Mid,0.847821762482594,5.54406928518988,1,1,35,0.574858286095365
396900,7,85,42.5,4,17.24,GRIP: Combat Racing,29.99,Racing,Mid-tier,Mid,0.847821762482594,5.54406928518988,1,1,35,0.574858286095365
397060,1,40,12.066666666666666,15,24.99,Faeria,19.99,Strategy,Mid-tier,Mid,0.8358853006681515,5.875061842450624,1,0,59,1.0
397060,2,60,26.470588235294116,17,14.99,Faeria,19.99,Strategy,Mid-tier,Mid,0.8358853006681515,5.875061842450624,1,0,59,0.7498749374687345
397060,3,60,27.647058823529413,17,19.99,Faeria,19.99,Strategy,Mid-tier,Mid,0.8358853006681515,5.875061842450624,1,0,59,1.0
397060,4,75,30.3125,16,14.989999999999998,Faeria,19.99,Strategy,Mid-tier,Mid,0.8358853006681515,5.875061842450624,1,0,59,0.7498749374687343
397060,5,75,32.291666666666664,24,14.989999999999998,Faeria,19.99,Strategy,Mid-tier,Mid,0.8358853006681515,5.875061842450624,1,0,59,0.7498749374687343
397060,6,75,32.291666666666664,24,14.989999999999998,Faeria,19.99,Strategy,Mid-tier,Mid,0.8358853006681515,5.875061842450624,1,0,59,0.7498749374687343
397060,7,80,38.86363636363637,22,12.489999999999998,Faeria,19.99,Strategy,Mid-tier,Mid,0.8358853006681515,5.875061842450624,1,0,59,0.6248124062031015
397060,8,80,40.588235294117645,17,9.99,Faeria,19.99,Strategy,Mid-tier,Mid,0.8358853006681515,5.875061842450624,1,0,59,0.4997498749374688
397060,9,80,40.0,4,11.989999999999998,Faeria,19.99,Strategy,Mid-tier,Mid,0.8358853006681515,5.875061842450624,1,0,59,0.599799899949975
397340,0,50,19.857142857142858,14,9.74,SimplePlanes,12.99,Simulation,Mid-tier,Mid,0.9322503230570427,5.875061842450624,0,0,72,0.7498075442648191
397340,1,50,19.545454545454547,11,12.99,SimplePlanes,12.99,Simulation,Mid-tier,Mid,0.9322503230570427,5.875061842450624,0,0,72,1.0
397340,2,50,24.0,10,10.39,SimplePlanes,12.99,Simulation,Mid-tier,Mid,0.9322503230570427,5.875061842450624,0,0,72,0.7998460354118553
397340,3,60,28.75,16,9.74,SimplePlanes,12.99,Simulation,Mid-tier,Mid,0.9322503230570427,5.875061842450624,0,0,72,0.7498075442648191
397340,4,75,37.5,14,8.115,SimplePlanes,12.99,Simulation,Mid-tier,Mid,0.9322503230570427,5.875061842450624,0,0,72,0.6247113163972287
397340,5,75,37.5,12,8.115,SimplePlanes,12.99,Simulation,Mid-tier,Mid,0.9322503230570427,5.875061842450624,0,0,72,0.6247113163972287
397340,6,75,30.0,10,9.74,SimplePlanes,12.99,Simulation,Mid-tier,Mid,0.9322503230570427,5.875061842450624,0,0,72,0.7498075442648191
397340,7,50,25.0,10,9.74,SimplePlanes,12.99,Simulation,Mid-tier,Mid,0.9322503230570427,5.875061842450624,0,0,72,0.7498075442648191
397340,8,60,30.666666666666668,15,6.49,SimplePlanes,12.99,Simulation,Mid-tier,Mid,0.9322503230570427,5.875061842450624,0,0,72,0.4996150885296382
397340,9,65,28.46153846153846,13,12.99,SimplePlanes,12.99,Simulation,Mid-tier,Mid,0.9322503230570427,5.875061842450624,0,0,72,1.0
397340,10,80,37.5,6,8.765,SimplePlanes,12.99,Simulation,Mid-tier,Mid,0.9322503230570427,5.875061842450624,0,0,72,0.6747498075442648
397460,0,65,18.333333333333332,9,24.99,The Jackbox Party Pack 2,24.99,Strategy,Mid-tier,Mid,0.9520073834794647,5.54406928518988,1,0,20,1.0
397460,1,50,21.666666666666668,6,19.99,The Jackbox Party Pack 2,24.99,Strategy,Mid-tier,Mid,0.9520073834794647,5.54406928518988,1,0,20,0.7999199679871949
397460,2,50,22.916666666666668,12,21.24,The Jackbox Party Pack 2,24.99,Strategy,Mid-tier,Mid,0.9520073834794647,5.54406928518988,1,0,20,0.8499399759903962
397460,3,60,24.285714285714285,14,21.24,The Jackbox Party Pack 2,24.99,Strategy,Mid-tier,Mid,0.9520073834794647,5.54406928518988,1,0,20,0.8499399759903962
397460,4,50,24.642857142857142,14,19.365,The Jackbox Party Pack 2,24.99,Strategy,Mid-tier,Mid,0.9520073834794647,5.54406928518988,1,0,20,0.7749099639855942
